12765.6382655 0.999999798334
12765.6582118 0.999999796479
12765.6781581 0.999999794599
12765.6981045 0.999999792692
12765.7180509 0.999999790759
12765.7379973 0.999999788798
12765.7579438 0.99999978681
12765.7778903 0.999999784793
12765.7978368 0.999999782748
12765.8177834 0.999999780673
12765.83773 0.999999778568
12765.8576766 0.999999776433
12765.8776232 0.999999774267
12765.8975699 0.999999772069
12765.9175166 0.999999769839
12765.9374634 0.999999767576
12765.9574102 0.999999765279
12765.977357 0.999999762948
12765.9973038 0.999999760583
12766.0172507 0.999999758181
12766.0371976 0.999999755743
12766.0571445 0.999999753268
12766.0770915 0.999999750755
12766.0970385 0.999999748204
12766.1169855 0.999999745613
12766.1369326 0.999999742982
12766.1568796 0.99999974031
12766.1768268 0.999999737595
12766.1967739 0.999999734838
12766.2167211 0.999999732037
12766.2366683 0.999999729192
12766.2566156 0.999999726301
12766.2765628 0.999999723363
12766.2965101 0.999999720378
12766.3164575 0.999999717344
12766.3364048 0.99999971426
12766.3563522 0.999999711125
12766.3762997 0.999999707939
12766.3962471 0.999999704699
12766.4161946 0.999999701405
12766.4361422 0.999999698055
12766.4560897 0.999999694649
12766.4760373 0.999999691185
12766.4959849 0.999999687661
12766.5159326 0.999999684076
12766.5358803 0.99999968043
12766.555828 0.999999676719
12766.5757757 0.999999672944
12766.5957235 0.999999669102
12766.6156713 0.999999665191
12766.6356191 0.999999661211
12766.655567 0.999999657159
12766.6755149 0.999999653034
12766.6954628 0.999999648834
12766.7154108 0.999999644557
12766.7353588 0.999999640202
12766.7553068 0.999999635765
12766.7752549 0.999999631246
12766.7952029 0.999999626642
12766.8151511 0.999999621951
12766.8350992 0.999999617171
12766.8550474 0.999999612299
12766.8749956 0.999999607334
12766.8949438 0.999999602273
12766.9148921 0.999999597112
12766.9348404 0.999999591851
12766.9547888 0.999999586485
12766.9747371 0.999999581013
12766.9946855 0.999999575431
12767.014634 0.999999569736
12767.0345824 0.999999563926
12767.0545309 0.999999557997
12767.0744794 0.999999551946
12767.094428 0.999999545769
12767.1143766 0.999999539464
12767.1343252 0.999999533026
12767.1542738 0.999999526452
12767.1742225 0.999999519737
12767.1941712 0.999999512879
12767.21412 0.999999505872
12767.2340687 0.999999498712
12767.2540175 0.999999491395
12767.2739664 0.999999483916
12767.2939152 0.99999947627
12767.3138641 0.999999468453
12767.3338131 0.999999460459
12767.353762 0.999999452283
12767.373711 0.999999443918
12767.39366 0.99999943536
12767.4136091 0.999999426603
12767.4335582 0.999999417639
12767.4535073 0.999999408463
12767.4734564 0.999999399067
12767.4934056 0.999999389445
12767.5133548 0.999999379589
12767.5333041 0.999999369492
12767.5532533 0.999999359145
12767.5732026 0.999999348541
12767.593152 0.99999933767
12767.6131013 0.999999326524
12767.6330507 0.999999315093
12767.6530001 0.999999303367
12767.6729496 0.999999291336
12767.6928991 0.99999927899
12767.7128486 0.999999266316
12767.7327982 0.999999253304
12767.7527477 0.999999239942
12767.7726974 0.999999226216
12767.792647 0.999999212113
12767.8125967 0.999999197619
12767.8325464 0.99999918272
12767.8524961 0.999999167399
12767.8724459 0.999999151642
12767.8923957 0.999999135431
12767.9123455 0.999999118748
12767.9322954 0.999999101576
12767.9522453 0.999999083894
12767.9721952 0.999999065681
12767.9921452 0.999999046918
12768.0120952 0.99999902758
12768.0320452 0.999999007644
12768.0519952 0.999998987085
12768.0719453 0.999998965877
12768.0918954 0.999998943991
12768.1118456 0.999998921399
12768.1317957 0.99999889807
12768.1517459 0.99999887397
12768.1716962 0.999998849066
12768.1916464 0.99999882332
12768.2115967 0.999998796695
12768.2315471 0.999998769149
12768.2514974 0.99999874064
12768.2714478 0.99999871112
12768.2913983 0.999998680543
12768.3113487 0.999998648856
12768.3312992 0.999998616003
12768.3512497 0.999998581928
12768.3712003 0.999998546568
12768.3911508 0.999998509858
12768.4111015 0.999998471725
12768.4310521 0.999998432097
12768.4510028 0.999998390891
12768.4709535 0.999998348024
12768.4909042 0.999998303403
12768.510855 0.999998256931
12768.5308058 0.999998208502
12768.5507566 0.999998158003
12768.5707075 0.999998105314
